x1,x2,label
13.623891830444336,19.70335578918457,0.0
13.756328582763672,19.92483901977539,0.0
13.02442741394043,18.466428756713867,0.0
21.703216552734375,25.39959144592285,0.0
1.4399685859680176,1.0412955284118652,1.0
5.027831554412842,15.748278617858887,1.0
4.919548511505127,15.296613693237305,1.0
4.866066932678223,15.054891586303711,1.0
2.86545991897583,1.2839471101760864,1.0
2.208214521408081,7.9518818855285645,1.0
2.587465286254883,8.161761283874512,1.0
17.09053611755371,31.344465255737305,1.0
12.808342933654785,52.40889358520508,0.0
12.022025108337402,9.358865737915039,1.0
11.960847854614258,9.30138874053955,1.0
1.8414101600646973,9.590503692626953,1.0
1.9764418601989746,9.59996223449707,1.0
2.0481464862823486,9.652032852172852,1.0
1.9294826984405518,8.706933975219727,1.0
1.9960260391235352,8.783062934875488,1.0
2.024685859680176,8.847965240478516,1.0
1.9878888130187988,8.78095817565918,1.0
1.9779706001281738,8.767041206359863,1.0
1.8603746891021729,9.699644088745117,1.0
2.025831699371338,9.796431541442871,1.0
2.0344631671905518,9.816801071166992,1.0
1.8019158840179443,9.771071434020996,1.0
1.9663434028625488,9.649715423583984,1.0
1.9260098934173584,8.685297012329102,1.0
2.0044491291046143,8.777053833007812,1.0
1.9794764518737793,8.748875617980957,1.0
1.9117486476898193,9.7843017578125,1.0
1.979731798171997,9.816732406616211,1.0
1.9108428955078125,9.778629302978516,1.0
1.9850950241088867,9.78453540802002,1.0
1.8924217224121094,9.775039672851562,1.0
2.0255911350250244,9.81059455871582,1.0
1.7571736574172974,8.974123001098633,1.0
2.1875085830688477,9.636765480041504,1.0
2.178755283355713,9.630800247192383,1.0
1.7544916868209839,8.979268074035645,1.0
2.1901185512542725,9.657736778259277,1.0
2.1905486583709717,9.665009498596191,1.0
1.7546589374542236,8.978759765625,1.0
2.1900482177734375,9.656411170959473,1.0
2.1905932426452637,9.663902282714844,1.0
1.7313998937606812,9.111006736755371,1.0
1.7483664751052856,9.019735336303711,1.0
2.189697265625,9.6497802734375,1.0
3.01125168800354,2.554595708847046,1.0
3.1193554401397705,1.920688509941101,1.0
2.6520235538482666,2.218822956085205,1.0
2.9098269939422607,2.4826443195343018,1.0
2.831696033477783,2.43487811088562,1.0
2.8473830223083496,2.446928024291992,1.0
2.8236331939697266,2.423560857772827,1.0
3.0271804332733154,2.5629708766937256,1.0
2.722465991973877,2.392141819000244,1.0
2.710742235183716,2.3955764770507812,1.0
2.7320971488952637,2.3863353729248047,1.0
3.0313379764556885,2.5512757301330566,1.0
2.725648880004883,2.387500286102295,1.0
0.9015772342681885,2.307091236114502,1.0
3.0922341346740723,1.9550409317016602,1.0
2.634335517883301,2.1859374046325684,1.0
2.621757745742798,2.1947336196899414,1.0
2.6528358459472656,2.1790270805358887,1.0
3.023944854736328,2.557706594467163,1.0
2.710498809814453,2.3924925327301025,1.0
2.704122304916382,2.39259672164917,1.0
2.716677188873291,2.390187978744507,1.0
3.1254727840423584,1.9218602180480957,1.0
2.6455066204071045,2.2369680404663086,1.0
2.6385128498077393,2.240981101989746,1.0
2.651075601577759,2.236361026763916,1.0
3.3212993144989014,2.3123414516448975,1.0
3.288098096847534,2.2657110691070557,1.0
3.0226783752441406,2.4331507682800293,1.0
3.016887664794922,2.037017822265625,1.0
2.670654058456421,2.1027398109436035,1.0
2.670612335205078,2.1030588150024414,1.0
2.946603775024414,1.9905281066894531,1.0
2.9478909969329834,1.994282841682434,1.0
3.0173463821411133,2.0366809368133545,1.0
2.6688783168792725,2.101992130279541,1.0
2.6689200401306152,2.101672887802124,1.0
0.7994420528411865,2.0423433780670166,1.0
3.1641740798950195,2.368563175201416,1.0
3.166750431060791,2.3611462116241455,1.0
3.065345287322998,2.2711100578308105,1.0
5.342184543609619,1.8298728466033936,1.0
5.330715179443359,1.8395534753799438,1.0
4.2598981857299805,1.7065541744232178,1.0
4.300663471221924,1.7162195444107056,1.0
4.300163745880127,1.7161290645599365,1.0
4.258393287658691,1.722827434539795,1.0
4.360986232757568,1.7569043636322021,1.0
4.361166000366211,1.756947636604309,1.0
3.0108399391174316,2.037614583969116,1.0
2.669527769088745,2.1029715538024902,1.0
3.011251926422119,2.037297248840332,1.0
2.787311315536499,2.0620455741882324,1.0
0.8025060892105103,2.0235073566436768,1.0
4.227581024169922,1.7541067600250244,1.0
4.341287612915039,1.4799144268035889,1.0
4.235544204711914,1.5298839807510376,1.0
4.278785705566406,1.5510287284851074,1.0
4.210245132446289,1.7469505071640015,1.0
4.306343078613281,1.7913246154785156,1.0
4.374688148498535,1.817988395690918,1.0
4.275432586669922,0.9120702743530273,1.0
4.320052623748779,1.4922723770141602,1.0
4.277608871459961,0.9165489673614502,1.0
3.0391149520874023,2.0313563346862793,1.0
4.125899791717529,1.6462026834487915,1.0
4.3272504806518555,1.4821711778640747,1.0
4.273444175720215,1.547445297241211,1.0
4.2882819175720215,1.5532183647155762,1.0
3.7392380237579346,2.854475975036621,1.0
3.8303067684173584,3.0208420753479004,1.0
3.8500170707702637,3.033754587173462,1.0
4.198671817779541,1.7504693269729614,1.0
4.38298225402832,1.8267416954040527,1.0
4.369020462036133,1.8221899271011353,1.0
3.736124038696289,2.852437734603882,1.0
3.7876639366149902,2.9623255729675293,1.0
3.844513416290283,3.0181446075439453,1.0
4.157709121704102,1.455727458000183,1.0
2.886641263961792,2.510918617248535,1.0
3.525639295578003,1.251375675201416,1.0
3.5139784812927246,1.2535979747772217,1.0
3.1399924755096436,2.3379557132720947,1.0
3.9895572662353516,1.320131778717041,1.0
0.0,3.371323823928833,1.0
3.530457019805908,1.2976447343826294,1.0
5.1633124351501465,1.6368296146392822,0.0
5.0549445152282715,1.6954587697982788,0.0
4.931933879852295,1.6694012880325317,0.0
3.6346042156219482,1.2820258140563965,0.0
4.477790832519531,1.5193616151809692,0.0
4.4113054275512695,1.6053009033203125,0.0
4.411365509033203,1.6080213785171509,0.0
4.616024494171143,1.614895224571228,0.0
4.620356559753418,1.6160008907318115,0.0
4.412748336791992,1.52480947971344,0.0
4.355493545532227,1.56488835811615,0.0
4.351588726043701,1.5598729848861694,0.0
4.4581685066223145,1.5086103677749634,0.0
4.370965480804443,1.5897185802459717,0.0
4.373037815093994,1.593190312385559,0.0
4.415735721588135,1.525006890296936,0.0
4.360949516296387,1.5659164190292358,0.0
4.354894638061523,1.5601965188980103,0.0
4.594642639160156,1.5896968841552734,0.0
4.542566776275635,1.6332077980041504,0.0
4.738163948059082,1.571922779083252,0.0
4.390920162200928,1.4425934553146362,0.0
4.383275508880615,1.441386103630066,0.0
4.315500259399414,1.440361738204956,0.0
4.4018754959106445,1.653569221496582,0.0
5.190155982971191,1.6614385843276978,0.0
5.082046985626221,1.6216808557510376,0.0
5.132576942443848,1.6426258087158203,0.0
4.945761680603027,1.6724449396133423,0.0
4.837328910827637,1.544270634651184,0.0
7.054458141326904,3.341130495071411,0.0
6.995443344116211,3.228320598602295,0.0
6.990223407745361,3.0966787338256836,0.0
6.98539924621582,3.090977907180786,0.0
6.968262672424316,3.067833423614502,0.0
7.020916938781738,3.158388376235962,0.0
8.188798904418945,1.134376883506775,0.0
8.536114692687988,1.1639935970306396,0.0
7.2647552490234375,1.0916043519973755,0.0
6.506300926208496,1.9852871894836426,0.0
7.047174453735352,2.2228622436523438,0.0
6.980485439300537,2.212850332260132,0.0
7.510800361633301,2.377617359161377,0.0
7.06050968170166,2.187892198562622,0.0
7.589756965637207,2.457780599594116,0.0
7.541670799255371,2.4257335662841797,0.0
7.382297992706299,2.347226619720459,0.0
6.502989768981934,2.309440851211548,0.0
6.3873395919799805,2.288557529449463,0.0
6.05757999420166,0.8896113634109497,0.0
5.9493207931518555,0.9076844453811646,0.0
5.7795891761779785,0.9023489952087402,0.0
6.503702163696289,2.611177682876587,0.0
6.345382213592529,2.466613292694092,0.0
6.333253860473633,2.4555256366729736,0.0
6.329482078552246,2.451979637145996,0.0
6.365400314331055,2.4849956035614014,0.0
6.380932331085205,2.502795696258545,0.0
6.465987682342529,2.578190565109253,0.0
6.336020469665527,2.4570651054382324,0.0
6.290843963623047,2.414436101913452,0.0
6.514556407928467,2.5968945026397705,0.0
6.570618152618408,2.648897409439087,0.0
6.291527271270752,2.397649049758911,0.0
7.600980281829834,0.6240383386611938,0.0
7.003270149230957,2.3386757373809814,0.0
6.92578125,2.3224613666534424,0.0
6.726103782653809,2.2398295402526855,0.0
6.757683277130127,2.2398548126220703,0.0
6.732706546783447,2.2396790981292725,0.0
6.725766181945801,2.2399935722351074,0.0
6.850132465362549,2.263840436935425,0.0
6.847628116607666,2.266050338745117,0.0
0.6641520261764526,11.422585487365723,1.0
0.6308631300926208,11.382494926452637,1.0
2.2433383464813232,13.627570152282715,1.0
2.2197177410125732,13.618614196777344,1.0
2.316837787628174,13.041954040527344,1.0
2.3107829093933105,13.019986152648926,1.0
11.01236629486084,51.145606994628906,0.0
4.243810653686523,3.205789804458618,1.0
3.6645777225494385,1.9057059288024902,1.0
1.35927414894104,1.108717441558838,1.0
3.841754674911499,2.115147113800049,1.0
3.8419346809387207,2.115973949432373,1.0
3.8065032958984375,2.037355422973633,1.0
4.392553806304932,2.4724345207214355,0.0
4.484633922576904,2.4629099369049072,0.0
9.049312591552734,3.0648229122161865,0.0
0.262417733669281,3.9146618843078613,1.0
0.5678964853286743,1.08085298538208,1.0
0.702795684337616,0.9399062395095825,1.0
3.2523272037506104,1.048197627067566,1.0
3.690760612487793,2.2107343673706055,1.0
3.862028121948242,2.1308202743530273,1.0
3.583784580230713,2.0791492462158203,1.0
2.8725950717926025,0.9104452133178711,1.0
3.121138334274292,0.981959342956543,1.0
2.8610901832580566,0.9018293619155884,1.0
2.8881471157073975,0.9108004570007324,1.0
2.8817639350891113,0.9088137149810791,1.0
2.881737232208252,0.9088239669799805,1.0
2.8875577449798584,0.9104032516479492,1.0
3.272935628890991,1.0771706104278564,1.0
18.81570053100586,27.733783721923828,1.0
10.180035591125488,11.642439842224121,0.0
1.393520474433899,37.72074890136719,0.0
6.032362937927246,2.6280534267425537,0.0
5.870961666107178,2.4856433868408203,0.0
6.449372291564941,1.5086690187454224,0.0
6.6286540031433105,1.6324396133422852,0.0
3.2532334327697754,0.7342696189880371,0.0
5.569126129150391,8.244040489196777,0.0
4.216837406158447,2.1253137588500977,0.0
