x1,x2
1.8940605,12.153044
1.2044753,0.345059
1.1033298,0.14099051
-0.15432432,5.5719304
1.6769409,0.98458374
4.250255,1.2545719
2.8594327,0.2835443
2.1873114,1.0166277
1.5038135,2.0817604
2.0903947,3.3108675
1.4198673,0.27243462
1.76501,6.0350647
2.307102,0.103193514
18.315922,13.742343
3.1019602,0.3414839
1.677682,0.27593762
3.2675679,0.30996642
6.784887,3.6170704
3.076922,2.6377203
2.8517299,0.9154651
0.02750107,33.315746
4.8996162,1.8468285
1.9471086,0.08496918
3.947878,1.8064055
2.4733484,3.017787
2.6798515,0.090799205
6.4662204,1.2769492
1.5286326,0.17988232
1.6300057,0.34478492
4.111958,0.83840966
10.426466,20.720247
7.9205194,2.1867495
5.5642157,3.380904
1.7696273,2.274803
4.025916,1.2319648
2.213359,0.9816511
3.1550136,3.7601264
2.522427,0.16186994
1.6437532,0.2636145
2.7310836,28.557104
0.4075828,3.1708302
7.2827034,2.5625854
5.3277073,3.2671518
0.21254623,1.2405072
4.788978,0.8263344
2.0070188,2.958586
4.714182,5.01712
3.9851038,1.1765596
2.2468214,0.28341368
1.1947192,1.2217107
2.3389006,0.4391355
1.814496,2.2790377
8.8088875,14.144788
3.4468691,2.41567
3.9506798,11.894689
6.5105376,8.758414
9.425735,11.222768
2.5866654,4.634283
0.6585987,0.6057977
5.604329,5.8423705
7.3498197,2.376316
5.7154546,3.9490306
5.032434,0.65618193
0.4270176,1.9506378
0.83880794,1.3000816
6.37345,2.6178927
2.137512,0.2096653
4.375155,1.8001052
1.7843877,0.33178088
1.7970979,2.9837072
3.2287557,0.60169554
1.4395269,1.2409879
4.612322,2.0638313
2.1789699,0.26046073
3.582429,5.5572057
7.1177726,5.4278693
3.8401365,1.2047762
5.5730186,5.989736
2.2149796,0.030718029
1.4921018,0.29641837
1.8144265,3.3476062
2.4438517,0.16495652
1.2930197,2.7750041
8.755352,4.652779
4.8056216,3.818472
3.8109345,1.811469
2.1369424,0.54949147
3.3918853,0.2905259
6.5636015,2.627426
1.6640877,0.38330492
-8.275877,40.983833
1.8814436,0.84300756
2.2243876,0.40566933
8.7669115,9.020951
1.676569,0.1534594
2.7967932,3.8075788
3.2075522,13.549156
1.6832916,0.19879079
2.7073023,0.20565687
3.3818939,0.4042327
2.053423,2.9543579
6.43111,5.0193605
3.0911143,0.08264747
6.826797,8.066212
2.6953332,1.4682144
2.2111454,1.3537709
6.575899,5.035492
2.7570405,1.6930689
6.6905217,8.838591
3.5363195,4.350198
1.8180714,4.876153
0.62509704,1.9939331
1.0180647,1.2641689
2.557001,0.04151115
1.9667988,5.2343965
1.5768805,6.532013
8.097515,8.433591
1.5055648,2.1291335
-7.454553,49.75987
0.7955008,1.4523786
1.6779833,0.40443754
2.940988,4.863396
2.860443,1.6332104
3.4225173,3.0253394
1.7379602,10.098939
4.9120684,5.2227135
1.9938611,1.141346
4.632921,1.7882625
2.9978757,3.2248032
1.8234181,1.0877143
1.1499656,0.12681039
1.8583692,0.14541641
12.450743,9.580968
2.2351036,0.84896725
1.9591991,0.7684593
7.829167,3.9838893
1.449931,0.27173787
35.522182,45.41096
0.7792834,9.915202
22.345959,28.872446
1.1533037,2.197543
1.5809464,0.32184565
5.240349,6.498402
1.9259609,0.5513668
-0.02933646,-1.4205152
2.3042462,0.24474327
2.0692663,1.3172456
1.3331219,0.22380468
1.1447455,0.18365128
0.6624748,0.8135947
3.303142,0.76417893
10.323029,5.6378193
5.760185,4.893804
1.921361,2.8913877
-0.2451698,4.7350373
2.0487506,0.5024668
8.093975,8.635403
4.586711,1.8528991
1.5786123,0.12800775
3.9845695,17.247131
1.4825472,0.8721022
1.6162912,3.1965334
1.8048236,0.26843145
7.7986526,2.690613
-0.12933391,9.658326
2.6008859,4.2031593
