x1,x2,label
-1.025804412902372,-0.1531627015987126,0
-0.8680240927278245,0.5056920376060061,0
1.9932701864580813,0.0386121433571881,1
0.2570432072405801,-0.457390932557646,1
-0.9091144260163424,0.3414835304234505,0
0.57720617565984,0.6542214182210869,0
0.6571580343283592,-0.5835702107679701,1
0.5478387380925879,0.9774585943445818,0
0.915243802800142,0.3930850515904216,0
0.7516374516311329,0.5685739369682086,0
0.3391929868168701,0.8235871259696544,0
0.0105825523718553,1.0959243333688262,0
1.473799897103807,-0.3925937938140091,1
0.981798886525583,0.5075992511287029,0
1.7292962965381682,0.037234313116556,1
0.8508542032203271,0.3382909909616325,0
0.1514121510059955,0.7371351655360713,0
-0.8064278442597703,0.3925928357766259,0
1.8243567297237608,-0.101952203951657,1
-0.326379524033113,0.81698523095148,0
0.92251403199604,0.3131229775067747,0
0.4775902990651086,0.8206240247132899,0
-0.244806686011946,1.0489272201127378,0
1.4881102711282264,-0.5228928944353606,1
1.199639420055208,0.1229488993220137,0
0.4512851265571589,0.8623753446747879,0
-0.3935422066118441,0.8780197408878961,0
0.3690243703525816,-0.2263211604508596,1
1.8726308715414373,-0.2663591958633348,1
0.9061222589014686,-0.0703277745346608,1
0.6272001089431174,0.651623504882303,0
0.1328497262832251,0.0221817747725905,1
-0.9794765863790664,0.3400621850003196,0
1.9622926941145984,0.1791148345810399,1
0.3311615044764152,0.9228251857678648,0
0.4856688700070377,-0.2587557564823621,1
1.629108443186376,0.0367151622866115,1
0.4981084876719078,0.8535862697290301,0
1.8145544867945675,-0.076769309599221,1
-0.058263566933084,0.2403868475475832,1
-0.9148968411360264,0.3931337429368168,0
-0.7544703957626331,0.6448906179161624,0
0.5722454384666908,0.6996783242046336,0
-0.2098554761146439,0.7578508359294435,0
0.1272712326369567,0.8721066167396345,0
-0.9472666140017136,0.4774463305882009,0
0.0197126756905252,1.0713253697867555,0
-0.9584104098451272,0.538497695920394,0
0.7121656866257974,-0.264619861713732,1
-0.5971146388361523,0.7717182675215111,0
0.3375690109459676,-0.4760968950389461,1
-0.0090522715942691,0.6044310258722818,0
0.0389049343367326,0.9845583630094352,0
-0.3195417305069779,1.016793164298311,0
-0.3309383865933217,0.772851269514768,0
1.4456646437801788,-0.1947436025223319,1
0.9138753774908556,0.2535596207191098,0
1.000356739956472,0.3063283482861667,0
1.7913969942291004,0.1630101042147969,1
1.5479409409645035,-0.1563899600186044,1
0.8649603059916285,0.7506125531678555,0
0.086273504930965,-0.0651409761124916,1
-0.4610173758112439,0.7351052519440987,0
1.5301933114738349,-0.1908847991510619,1
-0.0688777533066982,1.0671296191294593,0
0.5018053792210484,-0.535854394864449,1
0.5614394140850733,-0.2091625430466596,1
0.0020242494970237,0.3771490344962628,0
0.3244212785003958,0.8810617594258462,0
0.7671544544447224,0.6411030547177977,0
1.156399615814143,-0.4405428856343896,1
0.949734420254629,0.0511149013843633,0
0.6184426245359933,0.9065022332417492,0
0.7011886068058788,0.4765877292398598,0
0.2393169961787846,0.9873839251097948,0
1.8820311476764764,0.0905749188727065,1
1.0570274303865936,-0.4047126347796966,1
1.487685488735547,-0.3478480066406217,1
-0.488510115086116,0.932454944589538,0
0.167718928922067,-0.0897907499675501,1
1.9917807965618144,0.336214147314092,1
-0.0475425754062902,0.0866748914520883,1
0.0030898844071174,1.012426415031373,0
0.815798741996505,0.1673833689501814,0
1.417405272362276,-0.3199924123501648,1
0.8394813617010615,0.6924947954639986,0
-0.8806946967048173,0.4150594273782784,0
1.521040521885295,-0.2946310399481529,1
0.3192371158943235,0.8814866073174308,0
0.1202077563742417,1.064228929385413,0
0.8222187836375223,0.0881071877540874,0
1.7601709083655313,0.3428058741794895,1
1.1970472649158654,-0.3434323891511349,1
1.0171456241369028,0.1673339566456874,0
-0.2193190353527181,0.920817112925874,0
0.073885404192017,0.4551453948912758,0
0.4671896961088946,0.9772369769498483,0
1.4771615618418896,-0.5092902464644098,1
0.9864396596518834,0.3502422610594018,0
-0.7435613517989955,0.622444242029186,0
0.5816102494184631,0.8352839811342485,0
0.1283490595533708,0.0037653888887054,1
2.087414734041064,0.401070752714995,1
1.4313627676756315,-0.385950001023622,1
2.0485825523850285,0.5800387699413891,1
0.4280242804942936,-0.3041495907282295,1
-0.3623479582036478,0.9357587071248225,0
1.2719971115571835,0.2963692994159478,0
-0.0206025498038735,0.4945567273388634,0
0.3209635974161915,-0.0660448501063726,1
0.3951390444342085,-0.0882165529626093,1
0.8816652744208503,0.7779895637105732,0
1.6220040927292438,-0.4876675378353429,1
-0.9632615491375792,-0.0548008210070908,0
0.0745006730259017,0.3419531864498636,0
-0.7868632700940486,0.4533634039879155,0
0.0714652042584554,0.0074428794419942,1
0.2689624408625088,1.071340888274834,0
0.2649791121373805,1.0246040353778094,0
0.2531476839442996,-0.0934512659723436,1
0.4834090323283727,0.8552135440298312,0
-0.7289966314716791,0.4150112207946234,0
-0.7233650770962257,0.3401019193265306,0
0.512002828377615,0.7814859920649632,0
-0.7095530348098215,0.4588915637016844,0
0.8344185652710414,0.2894802605399125,0
0.1248277383786924,1.0310055815681212,0
-0.8672823382347458,0.1133129301374299,0
-0.3438428312454372,0.9070147428494462,0
1.3721385623735844,-0.390945186955826,1
-0.0500101698253447,0.962047251070558,0
0.5654589074911464,-0.3485727917070428,1
0.9630520606158002,0.1214197711825348,0
1.3562666801415022,-0.2900588969537143,1
1.085240904481189,-0.5714119728447394,1
0.916583312972745,0.4696476714971676,0
0.4636126250022391,-0.1416673668844182,1
0.3419292103689967,-0.0480156306392448,1
0.723644705651067,-0.3818636641058767,1
0.1719109082231982,0.4694900460831225,0
-0.6378393374601675,0.5422937670928976,0
0.4718684774004745,-0.218987547336313,1
0.7322538920546853,0.3968732835746444,0
-0.9522769901268844,0.3576016821564802,0
0.8953670156308069,-0.4192596898895111,1
0.5408905863076724,0.9021437111876656,0
-0.3321847573347658,0.8432358272376915,0
-0.9410210898541268,0.4348109407707355,0
1.790238157800562,0.0919064714016234,1
0.5975057107075179,0.9495269312868636,0
0.7499437470525308,0.8257296790471296,0
0.1689897240681342,0.1804344566463336,1
0.4790188090395945,0.8872107190229372,0
-0.4016014840722102,0.9793438387425396,0
-0.6775156603378302,0.8265216081836594,0
1.6683039054228563,0.1782200167582436,1
0.9465445256230668,0.1860180566373883,0
0.2543419864354679,-0.4019227677785313,1
1.8131223618529049,0.180505577009896,1
0.9449751881921836,0.3143397186015885,0
-0.5402437110515027,0.8678627372099847,0
-0.001709943937827,1.1291761048432567,0
1.6837726856828523,-0.1254235179284365,1
1.5170553806348623,-0.4522510166129792,1
-0.0704990443676653,0.2761317942038868,1
-0.8204162520151694,0.5883432227197316,0
-0.7262421403796668,0.7068524011830579,0
1.925295031588252,0.3167291581585579,1
0.5372114821477247,0.7182136735784106,0
0.5212070738763712,0.7784078479388286,0
0.3062102174648943,0.8389832907441187,0
0.0123299253267962,0.2234111766831674,1
0.0585682312222993,0.5133868015299996,0
-1.0684210356073454,0.1400500667940306,0
-0.7722765476473119,0.6808102889900216,0
1.8263276128166708,0.1651525958222203,1
-0.1162459461518752,1.0411125693153025,0
-0.5131793012508494,0.8923927721582923,0
-0.3747789271719814,0.8603010374534935,0
1.7696313620955315,-0.1408418123533569,1
1.02439747793223,-0.0050441198486254,0
-0.0139807888694067,0.4273908592868625,0
-0.4826172193895629,0.9494386483683158,0
0.4719623134676572,0.9395632606131126,0
-0.9655382247792232,0.6901455725787862,0
0.2638944146541543,0.8936332820618945,0
0.6771714035253236,0.759996074408234,0
0.90524738238046,-0.4719651210399667,1
2.028607550533,0.3306106171962357,1
1.3968009004432047,-0.3762430873679397,1
-0.4739755725130691,0.8314004562724233,0
1.3524565319195725,-0.4082250443919359,1
0.7053640990047126,0.7302888310661726,0
-0.0287060541955561,0.3321789273849371,0
0.3914053556424378,-0.3501498675792511,1
1.750879184887273,-0.2454721323028123,1
2.070551016437146,0.4287069119020104,1
-0.0532946062651786,0.2754350590382081,1
0.2946652457624943,0.2073554381820886,1
0.2113141453783619,0.9292007757535798,0
-0.1999729184772238,0.918412301084369,0
0.1196370873682037,0.0130602702056438,1
0.462217078726762,-0.2410163499506209,1
-0.7993556447217841,0.1555063648709854,0
-0.0677656755032188,0.0936700296825683,1
-0.8305489331309188,0.6026471504314209,0
0.3338272568641609,0.9503771776148708,0
1.0788693753918863,-0.5459160692577184,1
-0.558776653547339,0.922960896710296,0
-0.0288555458654129,0.4330846437959473,0
0.6792538480425245,-0.4294614498119425,1
0.7280888193613955,0.5329658501877679,0
2.116179187776753,0.2350984862460528,1
1.7725248797064146,-0.2909747430892668,1
0.6648848460378094,-0.3972453772692882,1
0.910046086993866,0.7483714934112918,0
1.763192971640993,-0.1658618668136182,1
0.0201034847731632,1.068153513337056,0
0.6500060029815731,-0.3744670971874651,1
0.9100082789983128,-0.5139801372943753,1
